35056,5,3,その少年は公園で走っています。,The boy is running in the park.
35057,5,3,あなたのおばは東京に住んでいますか。,Does your aunt live in Tokyo?
35058,5,3,私たちは毎週金曜日に会います。,We meet every Friday after school.
35059,5,3,彼は昼食にりんごを食べます。,He eats an apple for lunch.
35060,5,3,あなたはどこで英語を勉強しますか。,Where do you study English now?
35061,5,3,彼女は毎朝犬にえさをあげます。,She feeds her dog every morning.
35062,5,3,私は夜に本を二冊読みます。,I read two books every night.
35063,5,3,あなたの父は今忙しいですか。,Is your father busy now today?
35064,5,3,私の母は日曜日にケーキを作ります。,My mother makes cakes on Sunday.
35065,5,3,彼らは駅の前で待っています。,They are waiting before the station.
35066,5,3,あなたは毎日手紙を書きますか。,Do you write letters every day?
35067,5,3,彼は図書館で宿題をします。,He does homework in the library.
35068,5,3,私たちは朝に音楽を聞きます。,We listen to music every morning.
35069,5,3,彼女は机の下にかばんを置きます。,She puts her bag under desk.
35070,5,3,あなたは誰と学校へ行きますか。,Who do you go with daily?
35071,5,3,私の祖母は毎朝花に水をやります。,My grandmother waters flowers every morning.
35072,5,3,彼は夕方にテレビゲームをします。,He plays games in the evening.
35073,5,3,あなたの妹は英語が好きですか。,Does your sister like English now?
35074,5,3,私は昼食後に友達へ電話します。,I call my friend after lunch.
35075,5,3,彼女は今ピアノを練習しています。,She is practicing piano now here.
35076,5,3,私たちは毎日同じバスに乗ります。,We take the same bus daily.
35077,5,3,彼は毎週日曜日に野球をします。,He plays baseball every Sunday morning.
35078,5,3,あなたは何時に学校へ着きますか。,What time do you arrive today?
35079,5,3,私の父は夜に新聞を読みます。,My father reads newspapers at night.
35080,5,3,彼女は公園で写真をたくさん撮ります。,She takes many pictures in park.
35081,5,3,あなたは今部屋をそうじしていますか。,Are you cleaning your room now?
35082,5,3,彼らは毎朝一緒に歩きます。,They walk together every morning here.
35083,5,3,私は土曜日に祖父を訪ねます。,I visit my grandfather on Saturday.
35084,5,3,彼は教室で静かに座っています。,He is sitting quietly in class.
35085,5,3,あなたのお母さんは車を運転できますか。,Can your mother drive well now?
35086,5,3,私たちは夕食前に手を洗います。,We wash hands before dinner daily.
35087,5,3,彼女は毎朝白い帽子をかぶります。,She wears a white hat daily.
35088,5,3,私は毎日7時に家へ帰ります。,I come home at seven daily.
35089,5,3,彼は学校の後で買い物します。,He shops after school every Friday.
35090,5,3,あなたは今朝牛乳を飲みましたか。,Did you drink milk this morning?
35091,5,3,私の兄は新しい自転車を持っています。,My brother has a new bike.
35092,5,3,彼女は窓のそばに立っています。,She is standing by window now.
35093,5,3,私たちは毎日同じ教室を使います。,We use the same room daily.
35094,5,3,彼は昼休みに友達と話します。,He talks with friends at lunch.
35095,5,3,あなたはどの本を読みますか。,Which book do you read?
35096,5,3,私の姉は毎週ケーキを焼きます。,My sister bakes cakes every week.
35097,5,3,彼らは今駅へ向かっています。,They are going to station now.
35098,5,3,私は夕方に部屋を片づけます。,I clean my room every evening.
35099,5,3,彼女は毎日学校へ早く来ます。,She comes to school early daily.
35100,5,3,あなたは放課後に何をしますか。,What do you do after school?
34001,4,3,私は昨日図書館でおもしろい本を見つけました。,I found an interesting book in the library yesterday.
34002,4,3,彼は放課後に友達と公園でサッカーをしました。,He played soccer with his friend after school.
34003,4,3,あなたは来週その映画を見る予定ですか。,Are you going to watch that movie next week?
34004,4,3,私の姉は毎朝7時に家を出ます。,My sister leaves home at seven every morning.
34005,4,3,彼女は昨日夕食のあと宿題を終えました。,She finished her homework after dinner yesterday.
34006,4,3,私たちは来月京都を訪れる予定です。,We are going to visit Kyoto next month.
34007,4,3,あなたのお父さんは車を上手に運転できますか。,Can your father drive a car very well?
34008,4,3,彼は先週新しい自転車を買いました。,He bought a new bicycle last week.
34009,4,3,私は母と夕方スーパーへ行きました。,I went to the supermarket with my mother.
34010,4,3,彼女はクラスでいちばん速く走れます。,She can run the fastest in class.
34011,4,3,私の兄は毎晩英語を一時間勉強します。,My brother studies English for one hour nightly.
34012,4,3,あなたはその質問に答えることができますか。,Can you answer that question right now?
34013,4,3,彼らは日曜日に川で魚をつかまえました。,They caught fish in the river on Sunday.
34014,4,3,私は今夜祖父に手紙を書くつもりです。,I am going to write my grandfather tonight.
34015,4,3,彼女は昨日学校へ遅れて来ました。,She came to school late yesterday morning.
34016,4,3,私たちは昼食の前に部屋を掃除しました。,We cleaned our room before lunch today.
34017,4,3,彼は去年東京で働いていました。,He worked in Tokyo last year.
34018,4,3,あなたの妹は上手にピアノを弾けますか。,Can your sister play the piano well?
34019,4,3,私はそのニュースをテレビで見ました。,I saw the news on television yesterday.
34020,4,3,彼女は昨日友達にメールを送りました。,She sent an email to her friend.
34021,4,3,私の父は日曜日に庭で野菜を育てます。,My father grows vegetables in the garden.
34022,4,3,あなたはどの季節がいちばん好きですか。,Which season do you like the best?
34023,4,3,彼は朝食のあと犬を散歩させました。,He walked his dog after breakfast.
34024,4,3,私たちは来年大阪に引っ越す予定です。,We are going to move to Osaka.
34025,4,3,彼女は先週病院で祖母に会いました。,She met her grandmother at hospital last week.
34026,4,3,私はその質問について先生にたずねました。,I asked my teacher about that question.
34027,4,3,彼らは昨日駅で1時間待ちました。,They waited at the station for one hour.
34028,4,3,あなたのおじは中国語を話せますか。,Can your uncle speak Chinese well now?
34029,4,3,私は週末によく歴史の本を読みます。,I often read history books on weekends.
34030,4,3,彼女はクラスで最も背が高いです。,She is the tallest in her class.
34031,4,3,彼は昨日新しい靴を買いました。,He bought new shoes at the mall.
34032,4,3,私たちは夕方まで公園で遊びました。,We played in the park until evening.
34033,4,3,あなたは今夜料理を手伝うつもりですか。,Are you going to help cooking tonight?
34034,4,3,彼女は毎日バスで学校へ通っています。,She goes to school by bus daily.
34035,4,3,私はその問題をすぐに理解できました。,I could understand the problem quickly.
34036,4,3,彼らは去年その城を訪れました。,They visited the castle last year.
34037,4,3,私の母は夕食にスープを作りました。,My mother made soup for dinner yesterday.
34038,4,3,あなたは放課後図書館へ行きましたか。,Did you go to the library after school?
34039,4,3,彼は友達より速く泳ぐことができます。,He can swim faster than his friend.
34040,4,3,私は来週新しい辞書を買う予定です。,I am going to buy dictionary next week.
34041,4,3,彼女は今朝6時に起きました。,She got up at six this morning.
34042,4,3,私たちは昼食後に写真をたくさん撮りました。,We took many pictures after lunch today.
34043,4,3,彼はその質問に正しく答えました。,He answered the question correctly yesterday.
34044,4,3,あなたの兄は昨日どこへ行きましたか。,Where did your brother go yesterday afternoon?
34045,4,3,私は毎週土曜日に祖母を訪ねます。,I visit my grandmother every Saturday afternoon.
34046,4,3,彼女は去年より英語が上達しました。,She speaks English better than last year.
34047,4,3,彼らは次の日曜日に山へ登る予定です。,They are going to climb mountains Sunday.
34048,4,3,私は昨日友達と電話で話しました。,I talked with my friend yesterday evening.
34049,4,3,彼はその仕事を2時間で終えました。,He finished the work in two hours.
34050,4,3,あなたはなぜ昨日学校を休んだのですか。,Why did you miss school yesterday morning?
34051,4,3,私は先週その有名な城を見学しました。,I visited that famous castle last week.
34052,4,3,彼は毎週金曜日にテニスを練習しています。,He practices tennis every Friday after school.
34053,4,3,あなたは次の土曜日に買い物へ行きますか。,Will you go shopping next Saturday afternoon?
34054,4,3,彼女は昨日友達と動物園へ行きました。,She went to the zoo yesterday afternoon.
34055,4,3,私の父はその質問にすぐ答えました。,My father answered the question very quickly.
34056,4,3,彼らは来月新しい家へ引っ越します。,They will move to a new house.
34057,4,3,あなたの母は料理を作るのが上手ですか。,Is your mother good at cooking?
34058,4,3,私は今朝7時に朝食を食べました。,I ate breakfast at seven this morning.
34059,4,3,彼は昨日の夜ずっと勉強していました。,He studied all evening yesterday night.
34060,4,3,彼女はクラスで最も上手に歌えます。,She sings the best in her class.
34061,4,3,私はその映画を二回見たことがあります。,I have watched that movie twice before.
34062,4,3,彼は今夜宿題を終えるでしょう。,He will finish his homework tonight.
34063,4,3,あなたは昨日どこで昼食を食べましたか。,Where did you eat lunch yesterday?
34064,4,3,彼女は来年英語をもっと勉強します。,She will study English harder next year.
34065,4,3,私たちは夕方まで海で泳ぎました。,We swam in the sea until evening.
34066,4,3,彼は新しい先生について話しました。,He talked about the new teacher.
34067,4,3,あなたの兄は昨日何を買いましたか。,What did your brother buy yesterday?
34068,4,3,私は放課後図書館で本を借りました。,I borrowed books at the library after school.
34069,4,3,彼女は去年より速く走れるようになりました。,She can run faster than last year.
34070,4,3,彼らはその橋を歩いて渡りました。,They walked across the bridge together.
34071,4,3,私は昨日母を手伝って夕食を作りました。,I helped my mother cook dinner yesterday.
34072,4,3,彼は来週試験を受ける予定です。,He is going to take exams next week.
34073,4,3,あなたはどの教科が一番得意ですか。,Which subject are you best at?
34074,4,3,彼女は先月新しい靴を二足買いました。,She bought two new pairs last month.
34075,4,3,私たちは駅で先生を待っていました。,We were waiting for our teacher there.
34076,4,3,彼は昨日英語でスピーチをしました。,He gave a speech in English yesterday.
34077,4,3,あなたの父は毎日新聞を読みますか。,Does your father read newspapers every day?
34078,4,3,私は夏休みに祖父母を訪ねました。,I visited my grandparents during summer vacation.
34079,4,3,彼女は数学より英語が好きです。,She likes English better than math.
34080,4,3,彼らは朝早く家を出ました。,They left home very early today.
34081,4,3,私は昨日新しい辞書を買いました。,I bought a new dictionary yesterday.
34082,4,3,彼はクラスで最も静かな生徒です。,He is the quietest student in class.
34083,4,3,あなたは来月京都へ旅行しますか。,Will you travel to Kyoto next month?
34084,4,3,彼女は今朝友達に電話しました。,She called her friend this morning.
34085,4,3,私たちは昨日その美術館を見学しました。,We visited that museum yesterday afternoon.
34086,4,3,彼は夕食後に部屋を掃除しました。,He cleaned his room after dinner.
34087,4,3,あなたの妹は昨日ピアノを練習しましたか。,Did your sister practice piano yesterday?
34088,4,3,私は毎週二回水泳を練習しています。,I practice swimming twice every week.
34089,4,3,彼女は先週病院で働いていました。,She worked at the hospital last week.
34090,4,3,彼らは次の夏に北海道へ行きます。,They will visit Hokkaido next summer.
34091,4,3,私は昨日そのニュースに驚きました。,I was surprised by the news yesterday.
34092,4,3,彼は毎朝犬と一緒に走っています。,He runs with his dog every morning.
34093,4,3,あなたは今夜テレビを見る予定ですか。,Are you going to watch television tonight?
34094,4,3,彼女は昨日ケーキを三つ作りました。,She made three cakes yesterday afternoon.
34095,4,3,私たちはその問題について先生に聞きました。,We asked our teacher about problem.
34096,4,3,彼は去年よりずっと背が高いです。,He is much taller than last year.
34097,4,3,あなたの兄は英語を上手に話せますか。,Can your brother speak English well?
34098,4,3,私は昨日駅で古い友達に会いました。,I met an old friend yesterday there.
34099,4,3,彼女は来週新しい仕事を始めます。,She will start a new job.
34100,4,3,彼らはその川で魚をたくさん捕りました。,They caught many fish in river.
34101,4,3,私は昨日夕方に祖母へ手紙を書きました。,I wrote a letter yesterday evening.
34102,4,3,彼は毎週日曜日に公園で野球をします。,He plays baseball in park every Sunday.
34103,4,3,あなたはその本をもう読み終えましたか。,Have you finished reading that book?
34104,4,3,彼女は先週新しいドレスを買いました。,She bought a new dress last week.
34105,4,3,私たちは昨日の試合で勝ちました。,We won the game yesterday afternoon.
34106,4,3,彼は今夜早く寝るつもりです。,He is going to sleep early tonight.
34107,4,3,あなたのお母さんは毎朝パンを焼きますか。,Does your mother bake bread every morning?
34108,4,3,私は先月その有名な橋を見ました。,I saw that famous bridge last month.
34109,4,3,彼女は私より速く自転車に乗れます。,She rides a bike faster than me.
34110,4,3,彼らは昨日駅で先生に会いました。,They met their teacher at station yesterday.
34111,4,3,私は放課後に部屋を掃除しました。,I cleaned my room after school.
34112,4,3,彼は去年より英語が上手になりました。,He speaks English better than before.
34113,4,3,あなたは昨日何時に家へ帰りましたか。,What time did you come home?
34114,4,3,彼女は来月新しい学校へ通います。,She will attend a new school.
34115,4,3,私たちはその湖で写真を撮りました。,We took pictures by the lake.
34116,4,3,彼は毎晩1時間本を読みます。,He reads books for one hour nightly.
34117,4,3,あなたの兄は昨日料理をしましたか。,Did your brother cook dinner yesterday?
34118,4,3,私は先週友達と映画を見ました。,I watched a movie with friends.
34119,4,3,彼女はその質問に正しく答えました。,She answered that question very correctly.
34120,4,3,彼らは来年海外へ旅行する予定です。,They are going to travel abroad.
34121,4,3,私は昨日公園で犬を見つけました。,I found a dog in park yesterday.
34122,4,3,彼は一番高い山に登りました。,He climbed the highest mountain there.
34123,4,3,あなたは今夜英語を勉強しますか。,Will you study English tonight?
34124,4,3,彼女は先週病気で学校を休みました。,She missed school because of sickness.
34125,4,3,私たちは昨日図書館で会いました。,We met at library yesterday afternoon.
34126,4,3,彼は毎朝妹を学校へ送ります。,He takes his sister to school daily.
34127,4,3,あなたのおじは東京で働いていますか。,Does your uncle work in Tokyo?
34128,4,3,私はその問題について長く考えました。,I thought about the problem carefully.
34129,4,3,彼女は去年よりずっと親切です。,She is much kinder than before.
34130,4,3,彼らは日曜日に川で泳ぎました。,They swam in river on Sunday.
34131,4,3,私は昨日古い写真を見つけました。,I found an old picture yesterday.
34132,4,3,彼は放課後によく友達を手伝います。,He often helps friends after school.
34133,4,3,あなたは来週その試験を受けますか。,Will you take that test next week?
34134,4,3,彼女は昨日ケーキを友達にあげました。,She gave cake to her friend.
34135,4,3,私たちはその城について学びました。,We learned about that castle today.
34136,4,3,彼は毎朝新聞を読んでいます。,He reads newspapers every morning now.
34137,4,3,あなたの妹は歌が上手ですか。,Is your sister good at singing?
34138,4,3,私は昨日バスで学校へ行きました。,I went to school by bus.
34139,4,3,彼女はそのクラスで一番静かです。,She is the quietest in class.
34140,4,3,彼らは昨日新しいゲームを試しました。,They tried a new game yesterday.
34141,4,3,私は放課後に先生へ質問しました。,I asked my teacher after school.
34142,4,3,彼は去年より速く走れるようになりました。,He runs faster than last year.
34143,4,3,あなたは昨日どこで夕食を食べましたか。,Where did you eat dinner yesterday?
34144,4,3,彼女は今夜レポートを書く予定です。,She is going to write report.
34145,4,3,私たちは昨日海でたくさん遊びました。,We played a lot by sea.
34146,4,3,彼はそのニュースを聞いて驚きました。,He was surprised by the news.
34147,4,3,あなたのお父さんは料理できますか。,Can your father cook well now?
34148,4,3,私は昨日駅で姉を待ちました。,I waited for my sister there.
34149,4,3,彼女は来週新しい靴を買います。,She will buy new shoes.
34150,4,3,彼らはその橋の近くで写真を撮りました。,They took pictures near bridge yesterday.
